MATERIALIZATION,DBT_CLOUD_PROJECT_ID,DBT_CLOUD_JOB_ID,DBT_JOB_NAME,MODEL_NAME,JOB_TYPE,TRIGGERS_SCHEDULE,DEACTIVATED,SCHEDULE_CRON,NEXT_RUN,CRON_HUMANIZED,SCHEDULE_TIME_TYPE,DBT_CLOUD_RUN_ID,DBT_CLOUD_RUN_REASON,LATEST_RUN_STARTED_AT,LATEST_COMPILE_STARTED_AT,LATEST_QUERY_COMPLETED_AT,STATUS,TOTAL_NODE_RUNTIME,ROWS_AFFECTED,MESSAGE
view,205856,346421,Production_Manual_Job,STG_SF_ACCOUNT,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:14.293532Z,2024-01-09T12:18:15.213113Z,success,1.07759738,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_KNOWLEDGE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:45.918382Z,2024-01-09T12:18:52.712154Z,success,6.971942425,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,SFDC_FORMULA_PROFILE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:03.11995Z,2024-01-09T12:18:04.765545Z,success,1.803272724,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_CASE_PRODUCT_SUB_CATEGORY,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:42.468935Z,2024-01-09T12:18:44.074336Z,success,1.776142359,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_PROFILE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:35.192955Z,2024-01-09T12:18:38.355954Z,success,3.348160505,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_TEAM,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:13.192358Z,2024-01-09T12:18:14.681318Z,success,1.643125772,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_SUB_SUB_TEAM,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:11.824963Z,2024-01-09T12:18:13.422792Z,success,1.761703491,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,STG_SF_USER_LICENSE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:16.69302Z,2024-01-09T12:18:17.36718Z,success,0.8486988544,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,SFDC_FORMULA_USER_ROLE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:04.814849Z,2024-01-09T12:18:06.133045Z,success,1.473145485,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,SFDC_FORMULA_USER_LICENSE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:04.800738Z,2024-01-09T12:18:06.3344Z,success,1.723722696,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,SFDC_FORMULA_ENTITLEMENT,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:01.337157Z,2024-01-09T12:18:02.704974Z,success,1.533221006,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,FACT_CASE_ARTICLE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:19:36.884845Z,2024-01-09T12:19:40.738217Z,success,4.021288633,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,STG_SF_CONTACT,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:14.839755Z,2024-01-09T12:18:15.641234Z,success,0.9640784264,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_PRODUCT_CATEGORY,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:10.224582Z,2024-01-09T12:18:11.712255Z,success,1.645270586,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_PRODUCT,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:42.27693Z,2024-01-09T12:18:44.991144Z,success,2.908566713,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_CASE_CATEGORY_TYPE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:06.312814Z,2024-01-09T12:18:08.078077Z,success,1.9293437,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,REF_PRODUCT_REVENUE_LIST,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:17.1311Z,2024-01-09T12:18:18.317269Z,success,1.355893135,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_ACCOUNT,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:37.401444Z,2024-01-09T12:18:46.680712Z,success,9.449625015,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,STG_SF_PORTAL,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:15.374987Z,2024-01-09T12:18:16.042542Z,success,0.8279373646,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_CASE_PRIORITY,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:06.745577Z,2024-01-09T12:18:08.277928Z,success,1.702866077,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,SFDC_FORMULA_RECORD_TYPE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:03.12625Z,2024-01-09T12:18:04.509699Z,success,1.677358866,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_CASE_SEVERITY,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:08.370011Z,2024-01-09T12:18:10.049381Z,success,1.848240614,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_CASE_CHANNEL,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:06.528948Z,2024-01-09T12:18:08.202007Z,success,1.837026596,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,STG_SF_KNOWLEDGE_KAV,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:14.737838Z,2024-01-09T12:18:15.361094Z,success,0.7854025364,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_SUB_TEAM,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:11.875123Z,2024-01-09T12:18:13.529907Z,success,1.827952862,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,SFDC_FORMULA_USER,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:04.510431Z,2024-01-09T12:18:06.147132Z,success,1.789616108,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,STG_SF_CASE_ARTICLE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:13.444776Z,2024-01-09T12:18:14.123241Z,success,0.8446874619,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,STG_SF_PROFILE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:16.017549Z,2024-01-09T12:18:16.925904Z,success,1.070230961,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_USER,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:58.040832Z,2024-01-09T12:19:06.720848Z,success,8.855540514,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_CASE_STATUS,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:08.45248Z,2024-01-09T12:18:09.916435Z,success,1.612661362,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,STG_SF_RECORD_TYPE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:15.527133Z,2024-01-09T12:18:16.157755Z,success,0.7893984318,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_CASE_PRODUCT_SUITE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:32.217601Z,2024-01-09T12:18:34.41374Z,success,2.360353947,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_USER_LICENSE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:31.922548Z,2024-01-09T12:18:33.432183Z,success,1.681377649,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_INTERNAL_STATUS,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:10.095194Z,2024-01-09T12:18:11.64105Z,success,1.718851805,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,STG_SF_MILESTONE_TYPE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:15.231769Z,2024-01-09T12:18:15.858356Z,success,0.7814719677,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,SFDC_FORMULA_PRODUCT,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:03.099372Z,2024-01-09T12:18:04.635035Z,success,1.712569714,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,SFDC_FORMULA_CASE_ARTICLE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:17:58.408199Z,2024-01-09T12:18:01.148762Z,success,3.024984837,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_REGION,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:11.372263Z,2024-01-09T12:18:13.017374Z,success,1.816160202,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_CASE_PRODUCT_SOURCE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:08.023914Z,2024-01-09T12:18:09.444578Z,success,1.586316824,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_PRODUCT_FAMILY,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:37.594081Z,2024-01-09T12:18:39.23082Z,success,1.798681259,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,SFDC_FORMULA_ACCOUNT,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:17:58.295716Z,2024-01-09T12:18:01.401645Z,success,3.28159976,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,STG_SF_CASE_MILESTONE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:13.589967Z,2024-01-09T12:18:14.181816Z,success,0.7536761761,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,STG_SF_USER_ROLE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:16.206743Z,2024-01-09T12:18:16.948863Z,success,0.9205403328,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,STG_SF_USER,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:16.320559Z,2024-01-09T12:18:17.189064Z,success,1.04134798,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,FACT_CASE_MILESTONE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:19:36.898997Z,2024-01-09T12:19:41.086729Z,success,4.403386593,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,SFDC_FORMULA_CASE_MILESTONE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:17:59.212562Z,2024-01-09T12:18:01.166096Z,success,2.117315531,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_MILESTONE_TYPE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:30.343019Z,2024-01-09T12:18:32.053248Z,success,1.871100426,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_CASE_TYPE,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:09.614232Z,2024-01-09T12:18:11.192316Z,success,1.753763914,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,SFDC_FORMULA_PORTAL,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:02.874098Z,2024-01-09T12:18:04.330761Z,success,1.627817392,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_CONTACT,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:47.711807Z,2024-01-09T12:18:56.681682Z,success,9.140313387,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,SFDC_FORMULA_KNOWLEDGE_KAV,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:01.499977Z,2024-01-09T12:18:02.91456Z,success,1.593945742,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,STG_SF_PRODUCT,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:15.807887Z,2024-01-09T12:18:16.527274Z,success,0.8812069893,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_DIVISION,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:10.085047Z,2024-01-09T12:18:11.644949Z,success,1.724293947,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_SUB_DIVISION,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:11.811908Z,2024-01-09T12:18:13.276281Z,success,1.630623102,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,SFDC_FORMULA_CONTACT,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:01.315481Z,2024-01-09T12:18:02.925257Z,success,1.791813374,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_ENTITLEMENT,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:47.712537Z,2024-01-09T12:18:50.787989Z,success,3.245107412,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,FACT_CASE_MILESTONE_CSOD,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:19:36.909227Z,2024-01-09T12:19:41.143558Z,success,4.427950621,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,DIM_PRODUCT_SUPER_FAMILY,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:32.264933Z,2024-01-09T12:18:34.188275Z,success,2.102838755,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,SFDC_COMMON_PICKLIST,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:17:58.286482Z,2024-01-09T12:17:59.040893Z,success,0.9264702797,1,SUCCESS 1
view,205856,346421,Production_Manual_Job,STG_SF_ENTITLEMENT,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238617221,Kicked off from UI by sdash@csod.com,2024-01-09T12:17:40.006946Z,2024-01-09T12:18:14.347817Z,2024-01-09T12:18:15.066398Z,success,0.8799500465,1,SUCCESS 1
table,205856,434229,Prod OTC Manual Job,FACT_GL_DEFERRED_REVENUE_DETAILS,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238602137,Kicked off from UI by srikarkanuri@csod.com,2024-01-09T11:41:33.566416Z,2024-01-09T11:41:50.650178Z,2024-01-09T11:42:40.875788Z,success,50.388313532,1,SUCCESS 1
incremental,205856,346421,Production_Manual_Job,FACT_CASE_USER_METRICS_HISTORY,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238585276,Kicked off from UI by sdash@csod.com,2024-01-09T10:39:12.837308Z,2024-01-09T10:39:30.078264Z,2024-01-09T10:39:36.910601Z,success,6.98594594,1,SUCCESS 1
incremental,205856,462642,Prod_Usage_talent_job,TLSP_METRIC_DATA,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238570838,Kicked off from UI by ramandeepkaur@csod.com,2024-01-09T09:50:49.014755Z,2024-01-09T09:50:56.438392Z,2024-01-09T09:50:59.466126Z,success,3.196837902,799,SUCCESS 799
incremental,205856,462642,Prod_Usage_talent_job,TLK_METRIC_DATA,other,FALSE,FALSE,"0 * * * 0,1,2,3,4,5,6",,"Every hour, only on Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, and Saturday",every_hour,238570838,Kicked off from UI by ramandeepkaur@csod.com,2024-01-09T09:50:07.753286Z,2024-01-09T09:50:15.383801Z,2024-01-09T09:50:18.278181Z,success,3.057980776,334,SUCCESS 334
